Project,query,corpus,score,rank,c_is_gt,BB,RS,SF,CF
Slide,180,Slide:177,0.499117,13,0,0.290034,1.0,0.207317,
Slide,180,Slide:114,0.643157,14,0,0.722155,1.0,0.207317,
Slide,180,Slide:88,0.660374,15,0,0.773804,1.0,0.207317,
Slide,180,Slide:44,0.660374,16,0,0.773804,1.0,0.207317,
Slide,180,Slide:104,0.666127,17,0,0.893418,1.0,0.103659,0.66743
Slide,1881,Slide:1412,0.040115,1,0,0.043765,0.07658,0.0,
Slide,1881,Slide:760,0.049185,2,0,0.055661,0.091896,0.0,
Slide,1881,Slide:1630,0.051221,3,0,0.054899,0.098765,0.0,
Slide,1881,Slide:1094,0.051469,4,0,0.043413,0.110993,0.0,
Slide,1881,Slide:1353,0.051517,5,0,0.06601,0.088541,0.0,
Slide,1881,Slide:810,0.05261,6,0,0.059066,0.098765,0.0,
Slide,1881,Slide:1244,0.053619,7,0,0.109796,0.05106,0.0,
Slide,1881,Slide:430,0.053723,8,0,0.11011,0.05106,0.0,
Slide,1881,Slide:1262,0.056477,9,0,0.087126,0.082304,0.0,
Slide,1881,Slide:1647,0.058854,10,0,0.125504,0.05106,0.0,
Slide,1881,Slide:168,0.059432,11,0,0.07953,0.098765,0.0,
Slide,1881,Slide:1824,0.062859,12,0,0.0546,0.133977,0.0,
Slide,1881,Slide:1780,0.06701,13,0,0.0486,0.152429,0.0,
Slide,1881,Slide:561,0.06776,14,0,0.070127,0.133155,0.0,
Slide,1881,Slide:1857,0.067992,15,0,0.10521,0.098765,0.0,
Slide,1881,Slide:193,0.068282,16,0,0.076128,0.128719,0.0,
Slide,1881,Slide:1567,0.068546,17,0,0.129059,0.07658,0.0,
Slide,1881,Slide:307,0.069824,18,0,0.103929,0.105543,0.0,
Slide,1881,Slide:1099,0.071796,19,0,0.064942,0.150445,0.0,
Slide,1881,Slide:516,0.072527,20,0,0.079456,0.138126,0.0,
Slide,1881,Slide:1819,0.075944,21,0,0.074413,0.15342,0.0,
Slide,1881,Slide:887,0.07606,22,0,0.114354,0.113827,0.0,
Slide,1881,Slide:1561,0.080252,23,0,0.072122,0.168633,0.0,
Slide,1881,Slide:985,0.080766,24,0,0.069347,0.172952,0.0,
Slide,1881,Slide:864,0.081098,25,0,0.144529,0.098765,0.0,
Slide,1881,Slide:1669,0.083411,26,0,0.056217,0.194015,0.0,
Slide,1881,Slide:1685,0.08343,27,0,0.096148,0.154144,0.0,
Slide,1881,Slide:59,0.083457,28,0,0.069556,0.180815,0.0,
Slide,1881,Slide:1417,0.086171,29,0,0.059404,0.199108,0.0,
Slide,1881,Slide:1388,0.087607,30,0,0.051197,0.211623,0.0,
Slide,1881,Slide:472,0.087947,31,0,0.104986,0.158856,0.0,
Slide,1881,Slide:799,0.0892,32,0,0.062341,0.20526,0.0,
Slide,1881,Slide:1084,0.089924,33,0,0.12804,0.141732,0.0,
Slide,1881,Slide:1089,0.090446,34,0,0.072453,0.198884,0.0,
Slide,1881,Slide:1386,0.091531,35,0,0.077098,0.197494,0.0,
Slide,1881,Slide:144,0.093834,36,0,0.100342,0.181161,0.0,
Slide,1881,Slide:1057,0.095015,37,0,0.055577,0.229467,0.0,
Slide,1881,Slide:1577,0.095082,38,0,0.09123,0.194015,0.0,
Slide,1881,Slide:421,0.095847,39,0,0.069729,0.217811,0.0,
Slide,1881,Slide:1347,0.096288,40,0,0.0603,0.228565,0.0,
Slide,1881,Slide:1128,0.096349,41,0,0.075933,0.213115,0.0,
Slide,1881,Slide:1306,0.096646,42,0,0.11438,0.175558,0.0,
Slide,1881,Slide:1105,0.098191,43,0,0.110621,0.183951,0.0,
Slide,1881,Slide:1812,0.09931,44,1,0.036517,0.261412,0.0,
Slide,1881,Slide:1783,0.100065,45,0,0.070971,0.229225,0.0,
Slide,1881,Slide:625,0.101007,46,0,0.109007,0.194015,0.0,
Slide,1881,Slide:1303,0.102008,47,0,0.13337,0.172655,0.0,
Slide,1881,Slide:1339,0.104403,48,0,0.087337,0.225872,0.0,
Slide,1881,Slide:1500,0.105332,49,0,0.098803,0.184672,0.03252,
Slide,1881,Slide:866,0.106156,50,0,0.08872,0.229747,0.0,
Slide,1881,Slide:1152,0.106467,51,0,0.102437,0.216965,0.0,
Slide,1881,Slide:918,0.107891,52,0,0.139721,0.183951,0.0,
Slide,1881,Slide:1336,0.108712,53,0,0.123898,0.202238,0.0,
Slide,1881,Slide:758,0.110139,54,0,0.086228,0.24419,0.0,
Slide,1881,Slide:611,0.110354,55,0,0.095942,0.23512,0.0,
Slide,1881,Slide:1642,0.110626,56,0,0.147928,0.183951,0.0,
Slide,1881,Slide:636,0.110776,57,0,0.072895,0.178132,0.081301,
Slide,1881,Slide:1016,0.113101,58,0,0.086171,0.157603,0.095528,
Slide,1881,Slide:1474,0.116233,59,0,0.138422,0.194015,0.01626,
Slide,1881,Slide:1242,0.117301,60,0,0.059091,0.292813,0.0,
Slide,1881,Slide:501,0.118856,61,0,0.098045,0.258523,0.0,
Slide,1881,Slide:983,0.118966,62,0,0.06071,0.296188,0.0,
Slide,1881,Slide:1618,0.119374,63,0,0.114272,0.243851,0.0,
Slide,1881,Slide:1098,0.120328,64,0,0.124295,0.236689,0.0,
Slide,1881,Slide:1051,0.120741,65,0,0.159985,0.202238,0.0,
Slide,1881,Slide:1050,0.121347,66,0,0.083815,0.280226,0.0,
Slide,1881,Slide:942,0.121872,67,0,0.095402,0.270213,0.0,
Slide,1881,Slide:814,0.123428,68,0,0.113563,0.256722,0.0,
Slide,1881,Slide:689,0.12456,69,0,0.128019,0.245662,0.0,
Slide,1881,Slide:934,0.127934,70,0,0.075512,0.30829,0.0,
Slide,1881,Slide:606,0.127949,71,0,0.067861,0.315987,0.0,
Slide,1881,Slide:1085,0.128053,72,0,0.230537,0.153622,0.0,
Slide,1881,Slide:1640,0.12878,73,0,0.195551,0.19079,0.0,
Slide,1881,Slide:36,0.12882,74,0,0.056209,0.330253,0.0,
Slide,1881,Slide:1379,0.129524,75,0,0.053883,0.334689,0.0,
Slide,1881,Slide:411,0.130129,76,0,0.133666,0.256722,0.0,
Slide,1881,Slide:530,0.130462,77,0,0.092156,0.29923,0.0,
Slide,1881,Slide:85,0.131708,78,0,0.060245,0.334881,0.0,
Slide,1881,Slide:431,0.137322,79,0,0.089735,0.32223,0.0,
Slide,1881,Slide:1643,0.140406,80,0,0.227202,0.194015,0.0,
Slide,1881,Slide:404,0.141381,81,0,0.089456,0.334689,0.0,
Slide,1881,Slide:1411,0.142468,82,0,0.077836,0.349567,0.0,
Slide,1881,Slide:699,0.143829,83,0,0.081798,0.349688,0.0,
Slide,1881,Slide:378,0.143842,84,0,0.089982,0.341544,0.0,
Slide,1881,Slide:785,0.143862,85,0,0.12144,0.098765,0.211382,
Slide,1881,Slide:1689,0.144375,86,0,0.080477,0.352648,0.0,
Slide,1881,Slide:1709,0.144725,87,0,0.259445,0.174731,0.0,
Slide,1881,Slide:1614,0.145941,88,0,0.227718,0.210104,0.0,
Slide,1881,Slide:428,0.151699,89,0,0.105531,0.349567,0.0,
Slide,1881,Slide:87,0.154413,90,0,0.119429,0.343809,0.0,
Slide,1881,Slide:652,0.155054,91,0,0.106528,0.358633,0.0,
Slide,1881,Slide:1328,0.156321,92,0,0.119397,0.349567,0.0,
Slide,1881,Slide:1000,0.15743,93,0,0.055809,0.113637,0.302846,
Slide,1881,Slide:16,0.159904,94,0,0.084491,0.395221,0.0,
Slide,1881,Slide:573,0.161669,95,0,0.135441,0.349567,0.0,
Slide,1881,Slide:438,0.16481,96,0,0.144863,0.349567,0.0,
Slide,1881,Slide:1495,0.167627,97,0,0.069632,0.179183,0.254065,
Slide,1881,Slide:815,0.168216,98,0,0.082983,0.421666,0.0,
Slide,1881,Slide:1545,0.170191,99,0,0.210188,0.233312,0.067073,
Slide,1881,Slide:1531,0.171674,100,0,0.056814,0.102517,0.355691,
Slide,1881,Slide:1634,0.178444,101,0,0.200642,0.334689,0.0,
Slide,1881,Slide:1261,0.182011,102,0,0.172202,0.37383,0.0,
Slide,1881,Slide:988,0.196811,103,0,0.155574,0.434858,0.0,
Slide,1881,Slide:1063,0.20065,104,0,0.249651,0.352298,0.0,
Slide,1881,Slide:357,0.203214,105,0,0.085653,0.119518,0.404472,
Slide,1881,Slide:1501,0.21392,106,0,0.12322,0.05106,0.46748,
Slide,1881,Slide:1456,0.234187,107,0,0.072749,0.268024,0.361789,
Slide,1881,Slide:1758,0.242525,108,0,0.313041,0.414535,0.0,
Slide,1881,Slide:1482,0.250276,109,0,0.114026,0.256722,0.380081,
Slide,1881,Slide:829,0.256967,110,0,0.101441,0.201979,0.46748,
Slide,1881,Slide:446,0.260691,111,0,0.059326,0.098765,0.623984,
Slide,1881,Slide:1579,0.275621,112,0,0.128603,0.698261,0.0,
Slide,1881,Slide:1011,0.280399,113,0,0.115022,0.339997,0.386179,
Slide,1881,Slide:658,0.300616,114,0,0.149415,0.378449,0.373984,
Slide,1881,Slide:383,0.304718,115,0,0.215894,0.698261,0.0,
Slide,1881,Slide:776,0.356202,116,0,0.068605,1.0,0.0,
Slide,1881,Slide:427,0.357381,117,0,0.072142,1.0,0.0,
Slide,1881,Slide:11,0.35841,118,0,0.075231,1.0,0.0,
Slide,1881,Slide:10,0.35841,119,0,0.075231,1.0,0.0,
Slide,1881,Slide:865,0.359152,120,0,0.077456,1.0,0.0,
Slide,1881,Slide:38,0.359669,121,0,0.079008,1.0,0.0,
Slide,1881,Slide:526,0.362596,122,0,0.087789,1.0,0.0,
Slide,1881,Slide:809,0.36271,123,0,0.088129,1.0,0.0,
Slide,1881,Slide:325,0.368715,124,0,0.106144,1.0,0.0,
Slide,1881,Slide:531,0.368826,125,0,0.106479,1.0,0.0,
Slide,1881,Slide:415,0.372178,126,0,0.116534,1.0,0.0,
Slide,1881,Slide:158,0.380211,127,0,0.140633,1.0,0.0,
Slide,1881,Slide:1364,0.381033,128,0,0.143098,1.0,0.0,
Slide,1881,Slide:1408,0.385087,129,0,0.155261,1.0,0.0,
Slide,1881,Slide:1813,0.390725,130,0,0.172176,1.0,0.0,
Slide,1881,Slide:1426,0.39612,131,0,0.18836,1.0,0.0,
Slide,1881,Slide:44,0.396205,132,0,0.711397,0.477216,0.0,
Slide,1881,Slide:1648,0.397184,133,0,0.191551,1.0,0.0,
Slide,1881,Slide:1575,0.401832,134,0,0.205496,1.0,0.0,
Slide,1881,Slide:1659,0.403733,135,0,0.211199,1.0,0.0,
Slide,1881,Slide:398,0.414195,136,0,0.242586,1.0,0.0,
Slide,1881,Slide:1711,0.415542,137,0,0.246627,1.0,0.0,
Slide,1881,Slide:177,0.417803,138,0,0.253409,1.0,0.0,
Slide,1881,Slide:12,0.424275,139,0,0.272826,1.0,0.0,
Slide,1881,Slide:903,0.426266,140,0,0.278799,1.0,0.0,
Slide,1881,Slide:1317,0.42817,141,0,0.284509,1.0,0.0,
Slide,1881,Slide:1338,0.429335,142,0,0.288005,1.0,0.0,
Slide,1881,Slide:1702,0.432089,143,0,0.296267,1.0,0.0,
Slide,1881,Slide:1177,0.433339,144,0,0.300017,1.0,0.0,
Slide,1881,Slide:1264,0.433347,145,0,0.300042,1.0,0.0,
Slide,1881,Slide:180,0.434529,146,0,0.096271,1.0,0.207317,
Slide,1881,Slide:1169,0.440181,147,0,0.320543,1.0,0.0,
Slide,1881,Slide:1784,0.452796,148,0,0.358389,1.0,0.0,
Slide,1881,Slide:1275,0.452868,149,0,0.358605,1.0,0.0,
Slide,1881,Slide:1662,0.454224,150,0,0.362673,1.0,0.0,
Slide,1881,Slide:1480,0.454298,151,0,0.362894,1.0,0.0,
Slide,1881,Slide:1646,0.456761,152,0,0.370283,1.0,0.0,
Slide,1881,Slide:1572,0.457183,153,0,0.37155,1.0,0.0,
Slide,1881,Slide:1845,0.457938,154,0,0.373813,1.0,0.0,
Slide,1881,Slide:1024,0.459707,155,0,0.240909,1.0,0.138211,
Slide,1881,Slide:1578,0.45971,156,0,0.379131,1.0,0.0,
Slide,1881,Slide:1870,0.462448,157,0,0.387344,1.0,0.0,
Slide,1881,Slide:1597,0.463494,158,0,0.390481,1.0,0.0,
Slide,1881,Slide:1718,0.46463,159,0,0.393889,1.0,0.0,
Slide,1881,Slide:690,0.472856,160,0,0.418568,1.0,0.0,
Slide,1881,Slide:1040,0.47923,161,0,0.30151,1.0,0.136179,
Slide,1881,Slide:1521,0.513975,162,0,0.363065,1.0,0.178862,
Slide,1881,Slide:1039,0.526338,163,0,0.394055,1.0,0.184959,
Slide,1881,Slide:1522,0.527056,164,0,0.113689,1.0,0.46748,
Slide,1881,Slide:1498,0.562989,165,0,0.34344,1.0,0.345528,
Slide,1881,Slide:114,0.563387,166,0,0.690162,1.0,0.0,
Slide,1881,Slide:479,0.570466,167,0,0.711397,1.0,0.0,
Slide,1881,Slide:480,0.570466,168,0,0.711397,1.0,0.0,
Slide,1881,Slide:955,0.570466,169,0,0.711397,1.0,0.0,
Slide,1881,Slide:88,0.570466,170,0,0.711397,1.0,0.0,
Slide,1881,Slide:779,0.570466,171,0,0.711397,1.0,0.0,
Slide,1881,Slide:1516,0.596858,172,0,0.369843,1.0,0.420732,
Slide,1881,Slide:1491,0.620601,173,0,0.711397,1.0,0.150407,
Slide,1881,Slide:1168,0.635849,174,0,0.907546,1.0,0.0,
Slide,1881,Slide:104,0.724602,175,0,0.907546,1.0,0.26626,
Slide,1881,Slide:1510,0.735124,176,0,0.370007,1.0,0.835366,
Slide,2238,Slide:1669,0.067069,1,0,0.054261,0.146945,0.0,
Slide,2238,Slide:1964,0.076545,2,0,0.085412,0.144223,0.0,
Slide,2238,Slide:1883,0.077785,3,0,0.049674,0.183681,0.0,
Slide,2238,Slide:1983,0.078166,4,0,0.050816,0.183681,0.0,
Slide,2238,Slide:1780,0.08132,5,0,0.100571,0.143387,0.0,
Slide,2238,Slide:1242,0.081498,6,0,0.103957,0.140537,0.0,
Slide,2238,Slide:1955,0.081885,7,0,0.061973,0.183681,0.0,
Slide,2238,Slide:516,0.082393,8,0,0.135132,0.112048,0.0,
Slide,2238,Slide:1417,0.083445,9,0,0.084286,0.166049,0.0,
Slide,2238,Slide:1500,0.083853,10,0,0.066899,0.15214,0.03252,
Slide,2238,Slide:1412,0.087168,11,0,0.065254,0.196251,0.0,
Slide,2238,Slide:1900,0.089016,12,0,0.065241,0.201806,0.0,
Slide,2238,Slide:760,0.089146,13,0,0.08993,0.177509,0.0,
Slide,2238,Slide:942,0.089587,14,0,0.154615,0.114147,0.0,
Slide,2238,Slide:1262,0.091618,15,0,0.077132,0.197721,0.0,
Slide,2238,Slide:1094,0.091956,16,0,0.071043,0.204824,0.0,
Slide,2238,Slide:1567,0.092714,17,0,0.08189,0.196251,0.0,
Slide,2238,Slide:1950,0.092768,18,0,0.09386,0.184444,0.0,
Slide,2238,Slide:1339,0.093065,19,0,0.141545,0.137651,0.0,
Slide,2238,Slide:2154,0.093304,20,0,0.083849,0.196063,0.0,
Slide,2238,Slide:1474,0.094433,21,0,0.083359,0.183681,0.01626,
Slide,2238,Slide:1819,0.096213,22,0,0.11845,0.170189,0.0,
Slide,2238,Slide:2232,0.096438,23,0,0.030863,0.258451,0.0,
Slide,2238,Slide:1881,0.097101,24,0,0.076174,0.21513,0.0,
Slide,2238,Slide:2220,0.097506,25,0,0.108837,0.183681,0.0,
Slide,2238,Slide:2021,0.097662,26,0,0.0711,0.221886,0.0,
Slide,2238,Slide:1812,0.0986,27,0,0.072009,0.223792,0.0,
Slide,2238,Slide:1577,0.098627,28,0,0.112199,0.183681,0.0,
Slide,2238,Slide:1824,0.098898,29,0,0.075853,0.22084,0.0,
Slide,2238,Slide:2168,0.101695,30,0,0.083198,0.221886,0.0,
Slide,2238,Slide:193,0.102413,31,0,0.122794,0.184444,0.0,
Slide,2238,Slide:1689,0.102446,32,0,0.069621,0.237718,0.0,
Slide,2238,Slide:1647,0.103138,33,0,0.06212,0.247295,0.0,
Slide,2238,Slide:1889,0.103798,34,0,0.107704,0.203691,0.0,
Slide,2238,Slide:2181,0.105851,35,0,0.106749,0.210805,0.0,
Slide,2238,Slide:1057,0.106064,36,0,0.073039,0.245154,0.0,
Slide,2238,Slide:1630,0.106627,37,0,0.058336,0.261546,0.0,
Slide,2238,Slide:1099,0.111249,38,0,0.110704,0.223043,0.0,
Slide,2238,Slide:1618,0.111314,39,1,0.056104,0.277839,0.0,
Slide,2238,Slide:2049,0.112255,40,0,0.097459,0.239306,0.0,
Slide,2238,Slide:1640,0.112284,41,0,0.153171,0.183681,0.0,
Slide,2238,Slide:1561,0.112488,42,0,0.134801,0.202664,0.0,
Slide,2238,Slide:421,0.112667,43,0,0.132244,0.205757,0.0,
Slide,2238,Slide:168,0.112879,44,0,0.077091,0.261546,0.0,
Slide,2238,Slide:1084,0.113207,45,0,0.071916,0.267707,0.0,
Slide,2238,Slide:1783,0.113461,46,0,0.079835,0.260547,0.0,
Slide,2238,Slide:1982,0.113583,47,0,0.06371,0.277041,0.0,
Slide,2238,Slide:1388,0.115417,48,0,0.074213,0.272037,0.0,
Slide,2238,Slide:625,0.116332,49,0,0.165314,0.183681,0.0,
Slide,2238,Slide:1098,0.116824,50,0,0.065524,0.284948,0.0,
Slide,2238,Slide:1643,0.117237,51,0,0.168031,0.183681,0.0,
Slide,2238,Slide:1051,0.117633,52,0,0.107227,0.245671,0.0,
Slide,2238,Slide:1016,0.118093,53,0,0.033851,0.224899,0.095528,
Slide,2238,Slide:887,0.119051,54,0,0.111456,0.245697,0.0,
Slide,2238,Slide:1386,0.119141,55,0,0.125396,0.232027,0.0,
Slide,2238,Slide:983,0.11981,56,0,0.111944,0.247485,0.0,
Slide,2238,Slide:1411,0.121427,57,0,0.049534,0.314746,0.0,
Slide,2238,Slide:810,0.121751,58,0,0.103706,0.261546,0.0,
Slide,2238,Slide:1128,0.123454,59,0,0.120933,0.249428,0.0,
Slide,2238,Slide:2224,0.123651,60,0,0.076346,0.294606,0.0,
Slide,2238,Slide:530,0.124395,61,0,0.141829,0.231356,0.0,
Slide,2238,Slide:1328,0.124429,62,0,0.058541,0.314746,0.0,
Slide,2238,Slide:472,0.126176,63,0,0.085209,0.293318,0.0,
Slide,2238,Slide:1685,0.126222,64,0,0.082586,0.29608,0.0,
Slide,2238,Slide:1050,0.127118,65,0,0.047652,0.333703,0.0,
Slide,2238,Slide:307,0.12724,66,0,0.15838,0.223341,0.0,
Slide,2238,Slide:864,0.127404,67,0,0.120666,0.261546,0.0,
Slide,2238,Slide:1353,0.128012,68,0,0.107986,0.27605,0.0,
Slide,2238,Slide:1951,0.128382,69,0,0.126305,0.25884,0.0,
Slide,2238,Slide:1152,0.129594,70,0,0.13924,0.249542,0.0,
Slide,2238,Slide:2186,0.131381,71,0,0.132597,0.261546,0.0,
Slide,2238,Slide:430,0.131965,72,0,0.148599,0.247295,0.0,
Slide,2238,Slide:758,0.132375,73,0,0.144422,0.252702,0.0,
Slide,2238,Slide:1244,0.134218,74,0,0.155359,0.247295,0.0,
Slide,2238,Slide:1857,0.134465,75,0,0.14185,0.261546,0.0,
Slide,2238,Slide:2120,0.134754,76,0,0.099171,0.215662,0.089431,
Slide,2238,Slide:1306,0.134756,77,0,0.064071,0.340199,0.0,
Slide,2238,Slide:561,0.135267,78,0,0.092966,0.312835,0.0,
Slide,2238,Slide:2193,0.136857,79,0,0.134543,0.276028,0.0,
Slide,2238,Slide:866,0.137944,80,0,0.10598,0.307852,0.0,
Slide,2238,Slide:918,0.138791,81,0,0.141793,0.27458,0.0,
Slide,2238,Slide:1347,0.139606,82,0,0.120234,0.298584,0.0,
Slide,2238,Slide:2047,0.140224,83,0,0.146093,0.27458,0.0,
Slide,2238,Slide:1927,0.140426,84,0,0.071,0.350277,0.0,
Slide,2238,Slide:606,0.1415,85,0,0.101311,0.323188,0.0,
Slide,2238,Slide:985,0.142037,86,0,0.118911,0.307199,0.0,
Slide,2238,Slide:1336,0.142236,87,0,0.181036,0.245671,0.0,
Slide,2238,Slide:611,0.14463,88,0,0.144215,0.289676,0.0,
Slide,2238,Slide:2167,0.145261,89,0,0.069187,0.366596,0.0,
Slide,2238,Slide:1709,0.145491,90,0,0.201605,0.234868,0.0,
Slide,2238,Slide:1614,0.146744,91,0,0.170659,0.269572,0.0,
Slide,2238,Slide:1105,0.147426,92,0,0.167698,0.27458,0.0,
Slide,2238,Slide:1303,0.148769,93,0,0.083494,0.362813,0.0,
Slide,2238,Slide:814,0.149142,94,0,0.170386,0.277041,0.0,
Slide,2238,Slide:636,0.152798,95,0,0.108626,0.268468,0.081301,
Slide,2238,Slide:1642,0.153525,96,0,0.185994,0.27458,0.0,
Slide,2238,Slide:1379,0.154635,97,0,0.046586,0.41732,0.0,
Slide,2238,Slide:934,0.155309,98,0,0.083617,0.382309,0.0,
Slide,2238,Slide:411,0.155742,99,0,0.190184,0.277041,0.0,
Slide,2238,Slide:799,0.156492,100,0,0.076519,0.392959,0.0,
Slide,2238,Slide:428,0.158435,101,0,0.16056,0.314746,0.0,
Slide,2238,Slide:1545,0.158673,102,0,0.150459,0.258487,0.067073,
Slide,2238,Slide:1495,0.160708,103,0,0.055255,0.172804,0.254065,
Slide,2238,Slide:501,0.161891,104,0,0.155326,0.330347,0.0,
Slide,2238,Slide:1089,0.162324,105,0,0.126078,0.360895,0.0,
Slide,2238,Slide:1085,0.162769,106,0,0.168229,0.320077,0.0,
Slide,2238,Slide:689,0.163295,107,0,0.186101,0.303784,0.0,
Slide,2238,Slide:573,0.1634,108,0,0.175454,0.314746,0.0,
Slide,2238,Slide:699,0.16552,109,0,0.128622,0.367939,0.0,
Slide,2238,Slide:438,0.169809,110,0,0.194681,0.314746,0.0,
Slide,2238,Slide:378,0.171578,111,0,0.104821,0.409912,0.0,
Slide,2238,Slide:431,0.173115,112,0,0.120913,0.398433,0.0,
Slide,2238,Slide:2056,0.175547,113,0,0.097831,0.428811,0.0,
Slide,2238,Slide:1634,0.187022,114,0,0.143746,0.41732,0.0,
Slide,2238,Slide:404,0.187878,115,0,0.146313,0.41732,0.0,
Slide,2238,Slide:1261,0.191346,116,0,0.123206,0.450833,0.0,
Slide,2238,Slide:652,0.192753,117,0,0.149189,0.429069,0.0,
Slide,2238,Slide:785,0.194369,118,0,0.11018,0.261546,0.211382,
Slide,2238,Slide:1531,0.197984,119,0,0.060753,0.177509,0.355691,
Slide,2238,Slide:2189,0.198333,120,0,0.053349,0.54165,0.0,
Slide,2238,Slide:815,0.20002,121,0,0.133707,0.466353,0.0,
Slide,2238,Slide:1063,0.200652,122,0,0.188107,0.41385,0.0,
Slide,2238,Slide:988,0.203468,123,0,0.144183,0.46622,0.0,
Slide,2238,Slide:1000,0.217751,124,0,0.091955,0.258451,0.302846,
Slide,2238,Slide:1456,0.23697,125,0,0.04606,0.303061,0.361789,
Slide,2238,Slide:1482,0.24308,126,0,0.072118,0.277041,0.380081,
Slide,2238,Slide:357,0.243666,127,0,0.146656,0.179871,0.404472,
Slide,2238,Slide:1758,0.255279,128,0,0.25697,0.508867,0.0,
Slide,2238,Slide:1501,0.263643,129,0,0.076154,0.247295,0.46748,
Slide,2238,Slide:1011,0.275383,130,0,0.163435,0.276535,0.386179,
Slide,2238,Slide:829,0.286891,131,0,0.153129,0.240064,0.46748,
Slide,2238,Slide:1579,0.301138,132,0,0.18031,0.723105,0.0,
Slide,2238,Slide:658,0.320502,133,0,0.130874,0.456649,0.373984,
Slide,2238,Slide:446,0.327994,134,0,0.098454,0.261546,0.623984,
Slide,2238,Slide:383,0.330997,135,0,0.269885,0.723105,0.0,
Slide,2238,Slide:2040,0.349422,136,0,0.048265,1.0,0.0,
Slide,2238,Slide:809,0.353825,137,0,0.061475,1.0,0.0,
Slide,2238,Slide:865,0.360432,138,0,0.081296,1.0,0.0,
Slide,2238,Slide:2219,0.360619,139,0,0.081858,1.0,0.0,
Slide,2238,Slide:325,0.362999,140,0,0.088998,1.0,0.0,
Slide,2238,Slide:776,0.364295,141,0,0.092885,1.0,0.0,
Slide,2238,Slide:1364,0.370092,142,0,0.110277,1.0,0.0,
Slide,2238,Slide:427,0.370199,143,0,0.110597,1.0,0.0,
Slide,2238,Slide:1813,0.371788,144,0,0.115363,1.0,0.0,
Slide,2238,Slide:1648,0.376256,145,0,0.128769,1.0,0.0,
Slide,2238,Slide:415,0.378067,146,0,0.134202,1.0,0.0,
Slide,2238,Slide:1426,0.380059,147,0,0.140177,1.0,0.0,
Slide,2238,Slide:526,0.380128,148,0,0.140385,1.0,0.0,
Slide,2238,Slide:1659,0.381923,149,0,0.145768,1.0,0.0,
Slide,2238,Slide:1575,0.382228,150,0,0.146683,1.0,0.0,
Slide,2238,Slide:2187,0.382692,151,0,0.148076,1.0,0.0,
Slide,2238,Slide:531,0.38324,152,0,0.149719,1.0,0.0,
Slide,2238,Slide:1711,0.396109,153,0,0.188328,1.0,0.0,
Slide,2238,Slide:1408,0.402111,154,0,0.206333,1.0,0.0,
Slide,2238,Slide:177,0.402352,155,0,0.207056,1.0,0.0,
Slide,2238,Slide:1317,0.409836,156,0,0.229509,1.0,0.0,
Slide,2238,Slide:1264,0.411572,157,0,0.234715,1.0,0.0,
Slide,2238,Slide:1702,0.411724,158,0,0.235171,1.0,0.0,
Slide,2238,Slide:1338,0.412523,159,0,0.237569,1.0,0.0,
Slide,2238,Slide:398,0.41364,160,0,0.240921,1.0,0.0,
Slide,2238,Slide:1177,0.415151,161,0,0.245453,1.0,0.0,
Slide,2238,Slide:2016,0.422581,162,0,0.267743,1.0,0.0,
Slide,2238,Slide:903,0.42373,163,0,0.271191,1.0,0.0,
Slide,2238,Slide:1169,0.426327,164,0,0.278981,1.0,0.0,
Slide,2238,Slide:1784,0.433652,165,0,0.300956,1.0,0.0,
Slide,2238,Slide:1662,0.43392,166,0,0.301759,1.0,0.0,
Slide,2238,Slide:1275,0.434019,167,0,0.302057,1.0,0.0,
Slide,2238,Slide:1480,0.435579,168,0,0.306737,1.0,0.0,
Slide,2238,Slide:1646,0.436744,169,0,0.310231,1.0,0.0,
Slide,2238,Slide:1572,0.437505,170,0,0.312516,1.0,0.0,
Slide,2238,Slide:1578,0.438898,171,0,0.316695,1.0,0.0,
Slide,2238,Slide:1845,0.43954,172,0,0.318619,1.0,0.0,
Slide,2238,Slide:1597,0.442675,173,0,0.328025,1.0,0.0,
Slide,2238,Slide:1718,0.443507,174,0,0.330521,1.0,0.0,
Slide,2238,Slide:1870,0.443709,175,0,0.331127,1.0,0.0,
Slide,2238,Slide:180,0.446559,176,0,0.132359,1.0,0.207317,
Slide,2238,Slide:690,0.454284,177,0,0.362852,1.0,0.0,
Slide,2238,Slide:1024,0.455626,178,0,0.228666,1.0,0.138211,
Slide,2238,Slide:1040,0.475735,179,0,0.291027,1.0,0.136179,
Slide,2238,Slide:1521,0.495162,180,0,0.306625,1.0,0.178862,
Slide,2238,Slide:1039,0.504986,181,0,0.329998,1.0,0.184959,
Slide,2238,Slide:1522,0.515141,182,0,0.077943,1.0,0.46748,
Slide,2238,Slide:1498,0.544302,183,0,0.287376,1.0,0.345528,
Slide,2238,Slide:479,0.56356,184,0,0.690679,1.0,0.0,
Slide,2238,Slide:480,0.56356,185,0,0.690679,1.0,0.0,
Slide,2238,Slide:955,0.56356,186,0,0.690679,1.0,0.0,
Slide,2238,Slide:779,0.56356,187,0,0.690679,1.0,0.0,
Slide,2238,Slide:1516,0.578517,188,0,0.31482,1.0,0.420732,
Slide,2238,Slide:1491,0.613695,189,0,0.690679,1.0,0.150407,
Slide,2238,Slide:1168,0.625598,190,0,0.876795,1.0,0.0,
Slide,2238,Slide:1510,0.716383,191,0,0.313783,1.0,0.835366,
Slide,2801,Slide:2672,0.399841,1,0,0.199522,1.0,0.0,
